waktu_diambil,tahun,bulan,nama_provinsi,nama_kota,sandi,nama,asset,asd,kyd,Kredit yang Diberikan Tahun Sebelumnya,total_hutang,Total Hutang Tahun Sebelumnya,Laba (Rugi) Tahun-tahun Lalu Saat Ini,Laba (Rugi) Tahun-tahun Lalu Tahun Sebelumnya,laba_saat_ini,laba_tahun_lalu,npl_net,kpmm,kap,ppap,roa,cr,ldr,bopo,direksi,dewan_komisaris
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602227-PT BPR PRAWITASARANA UTAMA,602227-PT BPR PRAWITASARANA UTAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602228-BKPD Batujaya,602228-BKPD Batujaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602229-BKPD Cikampek,602229-BKPD Cikampek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602232-BKPD Klari,602232-BKPD Klari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602233-BKPD Lemahabang Wadas,602233-BKPD Lemahabang Wadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602236-BKPD Rawamerta,602236-BKPD Rawamerta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602237-Rengasdengklok,602237-Rengasdengklok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602239-BKPD Telukjambe,602239-BKPD Telukjambe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602241-PT BPR TUGUHARTA,602241-PT BPR TUGUHARTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602235-BKPD Pedes,602235-BKPD Pedes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602248-PT BPR WIRADANA RAHARJA,602248-PT BPR WIRADANA RAHARJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602252-PT BPR MAKARTI MAKMUR,602252-PT BPR MAKARTI MAKMUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602246-PT BPR GHANESA MATRAARTHA,602246-PT BPR GHANESA MATRAARTHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602255-PT BPR KUMARA ABADI,602255-PT BPR KUMARA ABADI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602266-PT BPR BERLIAN DHANARTA,602266-PT BPR BERLIAN DHANARTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602271-PT BPR MANDRADANA MANDIRI,602271-PT BPR MANDRADANA MANDIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602274-PT BPR CARAKARAHAYU LANGGENG,602274-PT BPR CARAKARAHAYU LANGGENG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602234-BKPD Pangkalan,602234-BKPD Pangkalan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602279-PT BPR GRAHA PURNAMANDIRI,602279-PT BPR GRAHA PURNAMANDIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602280-PT BPR DAYA PERPENSI,602280-PT BPR DAYA PERPENSI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602287-PT BPR Kandiarta Rejeki,602287-PT BPR Kandiarta Rejeki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602244-PT BPR ANEKADANA MANDIRI,602244-PT BPR ANEKADANA MANDIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602289-PT BPR MUTIARA SEMESTA,602289-PT BPR MUTIARA SEMESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602290-PT BPR GEBU LUMBUNG ANDALAS,602290-PT BPR GEBU LUMBUNG ANDALAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602291-PT BPR Citra Rekadana,602291-PT BPR Citra Rekadana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602273-PT BPR KARSA USAHA NIAGA JAYA,602273-PT BPR KARSA USAHA NIAGA JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602292-PT BPR BERLIAN INTIDANA,602292-PT BPR BERLIAN INTIDANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602277-PT BPR GEBU MINSI UTAMA,602277-PT BPR GEBU MINSI UTAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602263-PT BPR HAKIMAH,602263-PT BPR HAKIMAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602293-PT BPR SENTRAPRIMA INSANDANA,602293-PT BPR SENTRAPRIMA INSANDANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602350-PT BPR TIMOR ALFA DHANA,602350-PT BPR TIMOR ALFA DHANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602286-PT BPR Dion Sumber Dana,602286-PT BPR Dion Sumber Dana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602351-PT BPR JARI JAWA,602351-PT BPR JARI JAWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602363-PT BPR LAWANG MAKMUR,602363-PT BPR LAWANG MAKMUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602299-PT BPR GATRA ARTHA,602299-PT BPR GATRA ARTHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602367-PT BPR SUMBER REJEKI LANCARJAYA,602367-PT BPR SUMBER REJEKI LANCARJAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602405-PD BPR KURK KETAPANG,602405-PD BPR KURK KETAPANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602407-MAI BP ABDI ARTHA PEMBANGUNAN,602407-MAI BP ABDI ARTHA PEMBANGUNAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602384-PT BPR HIDUP PROVITAMAS,602384-PT BPR HIDUP PROVITAMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602408-KOP.BP NIAGA RAKYAT,602408-KOP.BP NIAGA RAKYAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602411-PT BPR MITRA ARTHA NIAGA,602411-PT BPR MITRA ARTHA NIAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602296-PT BPR BERLIAN PANCADANA,602296-PT BPR BERLIAN PANCADANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602413-PT BPR DELTA SEJAHTERA MAKMUR,602413-PT BPR DELTA SEJAHTERA MAKMUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602428-KOP BPR USAHA JAYA,602428-KOP BPR USAHA JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602412-PT BPR NUSAGRIYA ARTHAPARIPURNA,602412-PT BPR NUSAGRIYA ARTHAPARIPURNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602429-PD BPR Banjar,602429-PD BPR Banjar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602426-PT BPR GAMANA KRIDABHAKTI,602426-PT BPR GAMANA KRIDABHAKTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602430-PD BPR Banjarsari,602430-PD BPR Banjarsari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602431-PD BPR Ciamis Selatan,602431-PD BPR Ciamis Selatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602422-KOP BPR SUKODADI,602422-KOP BPR SUKODADI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602432-PD BPR Ciamis Utara,602432-PD BPR Ciamis Utara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602433-PD BPR Cigugur,602433-PD BPR Cigugur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602434-PD BPR Cihaurbeuti,602434-PD BPR Cihaurbeuti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602435-PD BPR Cijeungjing,602435-PD BPR Cijeungjing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602436-PD BPR Cikoneng,602436-PD BPR Cikoneng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602437-PD BPR Cimaragas,602437-PD BPR Cimaragas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602441-PD BPR Kalipucang,602441-PD BPR Kalipucang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602440-PD BPR Cisaga,602440-PD BPR Cisaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602442-PD BPR Kawali,602442-PD BPR Kawali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602443-PD BPR langkaplancar,602443-PD BPR langkaplancar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602444-PD BPR Pamarican,602444-PD BPR Pamarican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602439-PD BPR Cipaku,602439-PD BPR Cipaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602446-PD BPR Padaherang,602446-PD BPR Padaherang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602445-PD BPR Panawangan,602445-PD BPR Panawangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602447-PD BPR Panjalu,602447-PD BPR Panjalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602448-PD BPR Parigi,602448-PD BPR Parigi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602450-PD BPR Rajadesa,602450-PD BPR Rajadesa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602449-PD BPR Pataruman,602449-PD BPR Pataruman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602451-PD BPR Rancah,602451-PD BPR Rancah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602466-PT BPR ARTHA MASYARAKAT,602466-PT BPR ARTHA MASYARAKAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Purwakarta,602262-PT BPR USWATUN HASANAH,602262-PT BPR USWATUN HASANAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Purwakarta,602288-PT BPR BEKASI MAKIN MAJU,602288-PT BPR BEKASI MAKIN MAJU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Purwakarta,602268-PT BPR CAPITANUSA CITRAGUNA,602268-PT BPR CAPITANUSA CITRAGUNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Purwakarta,602276-PT BPR ERASKA MAKMOER,602276-PT BPR ERASKA MAKMOER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Purwakarta,602218-PT BPR KHARISMABARKAH UTAMA,602218-PT BPR KHARISMABARKAH UTAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Purwakarta,600285-Perumda BPR Purwakarta,600285-Perumda BPR Purwakarta,46303313,39030583,36230998,30431772,24804955,22497678,0,0,493296,325601,1.08,56.87,5.67,100,4.97,15.91,92.5,76.74,"Dedeh Kurniasih, Asep Kustiwa","Dadi Sadali, SE., Hendi Rosmana, SE."
5/21/2025 19:30,2021,Maret,Provinsi Jawa Barat,Kab. Purwakarta,600181-PT Bank Perekonomian Rakyat Nusamba Plered,600181-PT Bank Perekonomian Rakyat Nusamba Plered,68515439,78461880,48054885,47052471,55114835,65303051,5602669,5615528,545135,290501,5.57,40.96,6.44,100,1.59,23,74.98,93.31,"RD NINA SUNDARI, SE, DEDI SUHENDAR, SE","ENTIS RAHAYU, AHMAD ROPIK"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Bekasi,602681-PT Bank Perekonomian Rakyat Dana Karunia Sejahtera,602681-PT Bank Perekonomian Rakyat Dana Karunia Sejahtera,45682181,58589509,31680780,36437023,36692243,50039364,4191458,3623496,"-1,520",126649,17.07,33.9,13.21,100,1.17,36.81,93.26,95.2,"DHIRUN, ADE SENTOSA","YODI GIOVANI LENGKONG, BELAWATI"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600040-PT BPR Akar Budaya Dana Indonesia,600040-PT BPR Akar Budaya Dana Indonesia,1340944,1724784,"-1,042",168926,145945,420844,31828,335268,"-36,829","-231,328",23.67,13.65,20.75,0,0.82,235.75,26.05,106.77,,
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600154-PT Bank Perekonomian Rakyat Sayma Karya,600154-PT Bank Perekonomian Rakyat Sayma Karya,33214092,31509799,16807063,18702961,25515457,23507360,0,0,498635,802439,6.45,72.87,4.08,100,5.22,59.18,54.7,59.33,"Edu Manik, SE, Serdima Debataraja, SE","Ir. Saibun Sinaga, Drs. Henry P Sinaga, Ir. Saibun Sinaga"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600038-PT Bank Perekonomian Rakyat Sanggabuana Agung,600038-PT Bank Perekonomian Rakyat Sanggabuana Agung,18440143,17049706,14711075,12203859,11213524,10133307,4939701,4672831,159749,116399,7.63,88.87,6.6,100,0.86,19.86,84.48,96.04,"ARIPIN WIJAYA, SH","PONIMAN, SE"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600074-PT Bank Perekonomian Rakyat Gema Esamas Abadi,600074-PT Bank Perekonomian Rakyat Gema Esamas Abadi,3483246,4103578,1099534,2318583,1974912,2168146,"-913,352","-713,312","-208,314",18744,1,12,0,12,2,5,4,3,Dra. Soemarni Darsoem,R. Teddy Haryanto
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600031-PT Bank Perekonomian Rakyat Pantura Abadi,600031-PT Bank Perekonomian Rakyat Pantura Abadi,150501590,124617303,94695260,86096762,134896145,109993756,3109618,1773779,"-4,173",641115,6.68,39.82,4.08,192.56,0.79,7.68,66.41,90.5,"HENRY CHANDRA, PROPHET SIHOMBING","ERNY UTAMA, KARTIKA DEWI, ANTON SULEIMAN, TIMOTY E MARNANDUS"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600157-PT Bank Perekonomian Rakyat Hagati Wiradana Sejahtera,600157-PT Bank Perekonomian Rakyat Hagati Wiradana Sejahtera,6166935,6167153,3869654,4597123,1873310,2182429,2734819,2372638,58806,112086,4.63,87.28,3.14,100,4.35,118.12,66.47,78.89,"Muhamad Ali Thamrin, SE, Aas Narsiah, Amd","Drg. Hengky Ganda, Ir. Mangiring L. Toroean"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,601244-PT. BPR Polin Jaya,601244-PT. BPR Polin Jaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600160-PT Bank Perekonomian Rakyat Karawang Jabar (Perseroda),600160-PT Bank Perekonomian Rakyat Karawang Jabar (Perseroda),25939205,23393589,17572676,16272309,15238304,12798972,274524,"-94,576","-46,554",216262,14.49,71.05,14.61,100,0.54,42.62,77.51,94.13,"Atjeng Hadis Susanto,SE, Heri Heryanto SH MM","H Jaja Sumarna SE, DIKDIK KUSTIADI,SE, Pemda Karawang"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,602077-PT BPR BUKIT ROMASA,602077-PT BPR BUKIT ROMASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,600185-PT Bank Perekonomian Rakyat Trisurya Tata Artha,600185-PT Bank Perekonomian Rakyat Trisurya Tata Artha,11201676,10970201,8208767,8264696,8184657,9566407,"-818,069","-797,864",29088,"-4,342",41.55,74.99,36.95,28.27,0.96,12.18,74.02,103.44,"Yani Setiawan, SE, Yoseph Albertus Anang Santoso","Budianto Tirtadjadja, Henry Yulianto SP"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,601232-PT Bank Perekonomian Rakyat Setia Natapala,601232-PT Bank Perekonomian Rakyat Setia Natapala,12703302,11704292,7007894,7613142,8982969,8307222,"-3,397,641","-3,736,507",21183,36786,7.3,48.86,7.42,100,2.76,38.61,59.35,86.52,"Yugia Nugrahardini, Widya Adityawarman","Dwi Agung Prijanto, Budy Setiawan, Agus Cahyo Hadiwinoto, Dwi Agung Prijanto"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,601129-PT Bank Perekonomian Rakyat Saudarakita,601129-PT Bank Perekonomian Rakyat Saudarakita,59093432,56631339,47440919,46420837,49394647,46665767,5816731,2902761,584062,551866,6.76,41.52,5.55,100,4.64,13.68,84.8,81.74,"SUSANTO ISBANDI, FAJAR SUMIRAT","MOEHARDJO SRI WIDODO, SYAMSUDIN, '', '', '', '', '', '', '', '', ''"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,601276-PT Bank Perekonomian Rakyat Bangun Mitrawadas,601276-PT Bank Perekonomian Rakyat Bangun Mitrawadas,10975222,8964508,8155225,8218057,9114854,7368049,"-1,271,998","-1,579,967",57366,101426,7.94,42.51,5.86,100,2.87,33.17,91.72,88,"Saman Abdullah, Aryani Setiadarma",Harianto
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,602033-PT Bank Perekonomian Rakyat Nusantara Bona Pasogit Tiga Puluh Dua,602033-PT Bank Perekonomian Rakyat Nusantara Bona Pasogit Tiga Puluh Dua,26469997,29929037,19425625,22009577,22318612,22417256,0,0,103380,453405,6.94,60.28,6.49,100,2.13,16.67,90.41,92.26,"Dyah Ekowati Pelita Ningsih, Matius Perangin Angin","R.S. Fitra Yoga Saputra, Drs. Yan Walter L. Gaol, PT NUSANTARA BONA PASOGIT, YAN WALTER LUMBAN GAOL, VIRGO SINAGA, MARGARETHA TOBING, YENITA ELZA, CESAR PETRUS HASIBUAN"
5/21/2025 19:31,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,601311-PT. BPR Sumber Lumbanmual,601311-PT. BPR Sumber Lumbanmual,5848282,6289648,4571455,4779484,4340039,4889532,"-870,792","-1,133,260","-285,611","-131,270",30.77,54.89,29.25,100,1.59,20.17,88.03,94.92,"Iman Fiermansyah, SE, Drs. Ferdinand MS. Rajagukguk",Prof. DR. KRHT. T. Sinambela
5/21/2025 19:32,2021,Maret,Provinsi Jawa Barat,Kab. Bogor,600030-PT BPR Multi Artha Bersama,600030-PT BPR Multi Artha Bersama,11529184,10196310,6417775,6851108,7172470,6796268,"-431,891","-1,340,019",148605,100061,9.86,64.61,11.81,100,1.36,68.61,60.56,75.93,BERNAD NAPITUPULU,"STEVEN ADRI SANTOSO, PLACIDUS SUCAHYO, HS"
5/21/2025 19:32,2021,Maret,Provinsi Jawa Barat,Kab. Bogor,600072-PT Bank Perekonomian Rakyat Dana Raya Jakarta,600072-PT Bank Perekonomian Rakyat Dana Raya Jakarta,78534751,92133408,56707572,70327587,69536614,81775713,2454515,3549311,"-456,378","-191,616",28.86,17.17,22.25,100,-1.62,7.89,78.9,112.81,"Jeffrey Nathanael Odiwidjaya, Lisana","Beliyana, Ignatius Riyadi, Jemmy Hendra Uisan"
5/21/2025 19:32,2021,Maret,Provinsi Jawa Barat,Kab. Karawang,602045-PT Bank Perekonomian Rakyat Laksana Luhurcilamaya,602045-PT Bank Perekonomian Rakyat Laksana Luhurcilamaya,16557029,13949168,10713070,10788059,8177612,5838253,1485153,1309507,510102,482721,6.57,96.35,9.5,100,9.73,108.09,77.32,65.33,DYAH PENI ARTINI ARI,RISMA NIAN ARUAN
5/21/2025 19:32,2021,Maret,Provinsi Jawa Barat,Kab. Bogor,600411-PT. BPR Sebaru Sejahtera Lestari,600411-PT. BPR Sebaru Sejahtera Lestari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 19:32,2021,Maret,Provinsi Jawa Barat,Kab. Bogor,600077-Bank Perekonomian Rakyat Dana Mandiri Bogor,600077-Bank Perekonomian Rakyat Dana Mandiri Bogor,270551387,303446892,207781364,201845013,229562791,263031469,24165758,23697099,3622838,3518324,0.32,22.42,1.59,100,0.21,30.13,94.1,97.86,"Risdianto Sudarno, Rima Melati, Yuda Pramono","Benyamin, Hani Handayani I, PT. Dana Mandiri Sejahtera"
5/21/2025 19:32,2021,Maret,Provinsi Jawa Barat,Kab. Bogor,600602-PD. BPR LPK Pancoran Mas,600602-PD. BPR LPK Pancoran Mas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
